"longitude","latitude","id","Color.majority","Color.plurality","Color.all","Pattern.majority","Pattern.plurality","Pattern.all","time.n","time.mean","time.min","time.max","time.all","scientific_name","place_guess","common_name","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","s.color","date","year","month","day","elevation","temp","precip"
-96.33676758,38.49730282,6450471,2,2,"""2""(2)","1","1","""1""(2)",2,1.997050988,1.236514179,2.757587798,"2.757587797999804,1.2365141789923655","Pantherophis_obsoletus","66835, Americus, KS, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sun May 28 2017 20:40:03 GMT-0500 (CDT)","5/28/17","dark_gray","2017-05-28",2017,5,28,387,12.7250003814697,884
-95.2949266,30.0228238,6455093,4,4,"""4""(2)","1","1","""1""(2)",2,2.029476725,1.417985565,2.640967885,"1.4179855649999809,2.6409678849886404","Pantherophis_obsoletus","8492-8498 Kenswick Drive Humble, TX 77338","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017-05-31 12:59:26 PM CDT","5/31/17","brown","2017-05-31",2017,5,31,34,20.1916675567627,1198
-96.18583333,30.50166667,646055,3,3,"""3""(2)","1","1","""1""(2)",2,1.69705056,1.105463725,2.288637395,"2.288637395000478,1.105463725005393","Pantherophis_obsoletus","77868, Navasota, Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sat Apr 26 2014 18:57:00 GMT-0500 (CDT)","4/26/14","light_gray","2014-04-26",2014,4,26,72,19.658332824707,1035
-96.19733333,30.51383333,646056,3,3,"""3""(2)","1","1","""1""(2)",2,1.61021263,1.43703261,1.78339265,"1.4370326099997328,1.7833926500024972","Pantherophis_obsoletus","1000–1114 Peach Creek Rd, College Station, Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sat Apr 26 2014 18:57:16 GMT-0500 (CDT)","4/26/14","light_gray","2014-04-26",2014,4,26,65,19.6708335876465,1035
-95.67906384,29.59894628,6461977,5,5,"""5""(2)","1","1","""1""(2)",2,1.607928773,1.605337575,1.610519971,"1.605337574999794,1.6105199710000306","Pantherophis_obsoletus","5460 Homeward Way, Sugar Land, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Thu Jun 01 2017 17:07:53 GMT-0500 (CDT)","6/1/17","yellow","2017-06-01",2017,6,1,27,20.4208335876465,1133
-95.45097167,29.76497833,6469466,3,3,"""3""(2)","N/A","N/A","""1""(1),""3""(1)",2,3.850733143,2.518816752,5.182649534,"5.18264953400012,2.518816751995473","Pantherophis_obsoletus","Houston Arboretum & Nature Center, Houston, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Fri Jun 02 2017 10:34:28 GMT-0500 (CDT)","6/2/17","light_gray","2017-06-02",2017,6,2,27,20.7374992370605,1192
-94.79925983,29.91914385,6474843,4,4,"""4""(2)","1","1","""1""(2)",2,2.478026809,1.282033371,3.674020248,"1.2820333709996703,3.6740202479995787","Pantherophis_obsoletus","1742 County Road 417 Dayton, TX 77535","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2017-06-02 9:19:28 PM CDT","6/2/17","brown","2017-06-02",2017,6,2,11,20.1041660308838,1374
-92.42004167,38.85013667,6479706,1,1,"""1""(2)","4","4","""4""(2)",2,1.025102752,1.01216758,1.038037923,"1.0121675800000958,1.0380379230045946","Pantherophis_obsoletus","Boone County, MO, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2017/06/03 8:24 AM CDT","6/3/17","black","2017-06-03",2017,6,3,205,12.5583333969116,1006
-96.755425,32.45085833,6483629,3,3,"""3""(2)","1","1","""1""(2)",2,1.40107668,1.184669171,1.617484189,"1.184669171000678,1.6174841890024254","Pantherophis_obsoletus","1083 Woodridge Rd, Waxahachie, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sat Jun 03 2017 12:22:55 GMT-0500 (CDT)","6/3/17","light_gray","2017-06-03",2017,6,3,150,18.6833324432373,931
-96.51384667,30.31133667,648613,4,4,"""4""(2)","1","1","""1""(2)",2,2.80782991,2.025327942,3.590331879,"2.025327942000331,3.590331878993311","Pantherophis_obsoletus","Overlook Park, Brenham, TX, US","Western Ratsnake","Western rat snake","Reptilia",73888,1,0,"Sun Apr 27 2014 22:50:33 GMT-0500 (CDT)","4/27/14","brown","2014-04-27",2014,4,27,80,19.716667175293,1024
-93.63959881,34.05362407,6491510,1,1,"""1""(2),""2""(1)","4","4","""1""(1),""4""(2)",3,2.028646034,1.152784871,3.685414561,"1.1527848710002218,1.2477386709942948,3.685414560999561","Pantherophis_obsoletus","Arkansas, US","Western Ratsnake","Western Ratsnake","Reptilia",73888,2,0,"2017/05/26 6:48 PM CDT","5/26/17","black","2017-05-26",2017,5,26,172,16.0249996185303,1406
-95.39032448,29.75663587,6493584,3,3,"""3""(2)","N/A","N/A","""1""(1),""3""(1)",2,2.212464613,1.703478151,2.721451074,"2.7214510739995603,1.7034781510010362","Pantherophis_obsoletus","2221 West Dallas Street Houston, TX 77019","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017-06-03 5:29:28 PM CDT","6/3/17","light_gray","2017-06-03",2017,6,3,20,20.8916664123535,1218
-97.304235,32.882443,649579,4,4,"""4""(2)","1","1","""1""(2)",2,1.557900999,1.528533218,1.587268779,"1.5872687789997144,1.528533218006487","Pantherophis_obsoletus","Waxwing Circle W, Fort Worth, TX","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"4/27/14","4/27/14","brown","2014-04-27",2014,4,27,200,18.6000003814697,863
-97.485625,30.0935305,6508243,4,4,"""4""(2)","1","1","""1""(2)",2,1.757139392,1.489138984,2.025139799,"1.4891389840004194,2.0251397990068654","Pantherophis_obsoletus","104 Murchison Dr, Cedar Creek, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Mon Jun 05 2017 09:49:54 GMT-0500 (CDT)","6/5/17","brown","2017-06-05",2017,6,5,138,19.658332824707,882
-96.803048,28.269802,6522590,3,3,"""3""(2)","3","3","""3""(2)",2,15.07516404,3.010198536,27.14012954,"27.140129540999624,3.0101985359942773","Pantherophis_obsoletus","aransas county texas","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2017-06-04, 7:10 P.M.","6/4/17","light_gray","2017-06-04",2017,6,4,9,21.6208343505859,977
-97.42561595,32.69132246,6527731,3,3,"""3""(2)","1","1","""1""(2)",2,9.692965142,1.551379511,17.83455077,"17.83455077200051,1.551379511001869","Pantherophis_obsoletus","5954 River Bend Dr, Benbrook, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Tue Jun 06 2017 18:15:46 GMT-0500 (CDT)","6/6/17","light_gray","2017-06-06",2017,6,6,191,18.8291664123535,827
-97.21720093,32.89075955,6537668,3,3,"""3""(2)","1","1","""1""(2)",2,3.85294627,2.970632431,4.73526011,"4.735260110000127,2.9706324309954653","Pantherophis_obsoletus","7512 Bursey Rd, North Richland Hills, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Tue Jun 06 2017 16:58:58 GMT-0500 (CDT)","6/6/17","light_gray","2017-06-06",2017,6,6,221,18.6416664123535,879
-97.27811544,35.25098938,6539129,2,2,"""1""(1),""2""(2)","1","1","""1""(2),""4""(1)",3,2.209031753,1.545023175,3.440755876,"3.4407558760003667,1.5450231750000967,1.6413162080007169","Pantherophis_obsoletus","Oklahoma, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Wed Jun 07 2017 14:34:59 GMT-0500 (CDT)","6/7/17","dark_gray","2017-06-07",2017,6,7,357,15.6083335876465,933
-98.35511167,30.74738667,6546997,3,3,"""3""(2)","1","1","""1""(2)",2,2.278653699,1.463833258,3.09347414,"3.093474139999671,1.463833258007071","Pantherophis_obsoletus","Inks Lake State Park, Burnet, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Tue Jun 06 2017 19:36:19 GMT-0500 (CDT)","6/6/17","light_gray","2017-06-06",2017,6,6,295,18.8624992370605,743
-98.12026955,30.79900943,6553142,4,4,"""2""(1),""4""(2)","1","1","""1""(3)",3,4.657704856,3.927369789,6.048602978,"3.9971417999995538,3.927369789002114,6.048602977999508","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017-04-23 5:54:39 pm GMT-05:00","4/23/17","brown","2017-04-23",2017,4,23,379,18.5041675567627,789
-97.291712,30.748284,655416,4,4,"""4""(2)","1","1","""1""(2)",2,2.071020967,1.692418852,2.449623082,"2.4496230819995617,1.6924188520060852","Pantherophis_obsoletus","2300–3098 County Road 423, Davilla, Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sat May 03 2014 11:09:02 GMT-0500 (CDT)","5/3/14","brown","2014-05-03",2014,5,3,157,19.4791660308838,876
-97.91331925,30.19682269,6563709,2,2,"""2""(2),""3""(1)","1","1","""1""(3)",3,62.47301332,2.31978508,180.7257379,"180.7257379120001,2.3197850800061133,4.373516978000225","Pantherophis_obsoletus","10501 FM 1826, Austin, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Wed Oct 19 2016 11:48:05 GMT-0500 (CDT)","10/19/16","dark_gray","2016-10-19",2016,10,19,301,19.1875,853
-97.9438858,30.58206558,6569237,4,4,"""4""(2),""5""(1)","1","1","""1""(3)",3,1.613919329,1.522574926,1.731547845,"1.7315478450000228,1.5225749259989243,1.5876352169998427","Pantherophis_obsoletus","14600-16310 Round Mountain Road Leander, TX 78641","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017-06-09 12:38:01 PM CDT","6/9/17","brown","2017-06-09",2017,6,9,292,18.841667175293,818
-97.60543833,33.36364667,657016,3,3,"""3""(2)","1","1","""1""(2)",2,2.260372514,1.337339883,3.183405145,"3.1834051450005063,1.3373398830008227","Pantherophis_obsoletus","Lyndon B. Johnson National Grassland, Alvord, TX, US","Western Ratsnake","Western rat snake","Reptilia",73888,1,0,"Sat May 03 2014 16:25:03 GMT-0500 (CDT)","5/3/14","light_gray","2014-05-03",2014,5,3,336,17.3500003814697,875
-95.90261167,30.60533667,657438,4,4,"""4""(2)","1","1","""1""(2)",2,2.910789045,1.762249701,4.059328389,"4.059328389000257,1.762249701001565","Pantherophis_obsoletus","18601–18699 Highway 30, Anderson, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Fri Apr 25 2014 18:59:56 GMT-0500 (CDT)","4/25/14","brown","2014-04-25",2014,4,25,113,19.625,1102
-98.55330831,33.84920272,6579153,4,4,"""4""(2)","1","1","""1""(2)",2,1.208293043,1.130248002,1.286338084,"1.2863380839999081,1.1302480019949144","Pantherophis_obsoletus","5205 Fairway Blvd, Wichita Falls, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sat Jun 10 2017 11:43:31 GMT-0500 (CDT)","6/10/17","brown","2017-06-10",2017,6,10,301,17.4333324432373,733
-96.43824246,30.5451904,6581596,4,4,"""4""(2)","1","1","""1""(2)",2,2.196031429,1.416990744,2.975072113,"2.9750721130003512,1.416990744008217","Pantherophis_obsoletus","77879, Somerville, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sat Jun 10 2017 16:46:19 GMT-0500 (CDT)","6/10/17","brown","2017-06-10",2017,6,10,69,19.9291667938232,1010
-96.96006954,33.06072577,6582575,2,2,"""2""(2)","1","1","""1""(2)",2,4.124196659,2.595843295,5.652550022,"2.5958432950001225,5.652550022001378","Pantherophis_obsoletus","Lewisville, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2017/06/10 2:05 PM CDT","6/10/17","dark_gray","2017-06-10",2017,6,10,142,18.2583332061768,920
-96.65301333,30.59906167,660428,4,4,"""3""(1),""4""(2)","1","1","""1""(3)",3,2.26997628,2.066326353,2.676811003,"2.0667914840005324,2.066326353000477,2.6768110029997843","Pantherophis_obsoletus","County Road 205, Caldwell, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Sun May 04 2014 20:50:42 GMT-0500 (CDT)","5/4/14","brown","2014-05-04",2014,5,4,121,19.6499996185303,973
-95.5709169,29.97354,6610429,4,4,"""4""(2)","1","1","""1""(2)",2,1.630173055,1.544194389,1.716151721,"1.7161517209997328,1.5441943889891263","Pantherophis_obsoletus","Mandolin Village, TX 77070, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2017/06/07 4:59 PM CDT","6/7/17","brown","2017-06-07",2017,6,7,43,20.4750003814697,1147
-95.484755,30.82217,6623143,3,3,"""3""(2)","1","1","""1""(2)",2,2.379844215,1.482118672,3.277569757,"3.2775697569995828,1.4821186720073456","Pantherophis_obsoletus","7 Lake Falls Ln, Huntsville, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Thu May 18 2017 10:46:24 GMT-0500 (CDT)","5/18/17","light_gray","2017-05-18",2017,5,18,63,19.4375,1118
-95.896079,31.55673,662964,2,2,"""2""(2)","1","1","""1""(2)",2,3.915027286,1.520780268,6.309274305,"6.3092743050001445,1.5207802679942688","Pantherophis_obsoletus","Leon County, US-TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Mon May 05 2014 18:41:04 GMT-0500 (CDT)","5/5/14","dark_gray","2014-05-05",2014,5,5,102,18.8083324432373,1038
-98.01505278,29.805205,6632122,3,3,"""3""(2)","1","1","""1""(2)",2,8.460755911,1.994129067,14.92738276,"14.927382756000043,1.9941290669958107","Pantherophis_obsoletus","6050 S Interstate 35, San Marcos, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Tue Jun 13 2017 17:01:34 GMT-0500 (CDT)","6/13/17","light_gray","2017-06-13",2017,6,13,204,19.7541656494141,879
-92.01936157,32.38162955,664569,1,1,"""1""(2)","4","4","""4""(2)",2,2.525135212,2.446986507,2.603283916,"2.603283915999782,2.4469865070132073","Pantherophis_obsoletus","Ouachita County, US-LA, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2014-05-05 10:13:18 AM CDT","5/5/14","black","2014-05-05",2014,5,5,18,18.0833339691162,1372
-97.131818,28.299992,6651223,4,4,"""4""(2)","1","1","""1""(2)",2,1.399670454,1.346617696,1.452723211,"1.3466176960000666,1.4527232110121986","Pantherophis_obsoletus","refugio county texas","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"6/13/17","6/13/17","brown","2017-06-13",2017,6,13,13,21.4750003814697,946
-97.7430608,30.267153,6660459,4,4,"""4""(2)","1","1","""1""(2)",2,9.342862175,2.669432866,16.01629148,"16.01629148400025,2.6694328659941675","Pantherophis_obsoletus","Austin, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"2017/05/27 11:20 PM CDT","5/27/17","brown","2017-05-27",2017,5,27,162,20.0625,828
-95.89137833,31.93891667,667199,3,3,"""3""(2)","1","1","""1""(2)",2,3.163418026,2.704524364,3.622311687,"3.6223116869996375,2.704524364002282","Pantherophis_obsoletus","Anderson, Texas, United States","Western Ratsnake","Western rat snake","Reptilia",73888,4,0,"5/7/14 13:03","5/7/14","light_gray","2014-05-07",2014,5,7,100,18.5791664123535,1035
-98.2989049,32.74710501,6673737,3,3,"""3""(2)","1","1","""1""(2)",2,1.955281125,1.51529128,2.39527097,"1.5152912800003833,2.395270969995181","Pantherophis_obsoletus","Palo Pinto County, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"2017/06/15 1:00 PM CDT","6/15/17","light_gray","2017-06-15",2017,6,15,362,17.8208332061768,809
-92.94090271,34.68375792,6674278,1,1,"""1""(2)","4","4","""4""(2)",2,1.279125814,1.182684848,1.375566781,"1.3755667810000887,1.1826848479977343","Pantherophis_obsoletus","Hot Springs Village, AR, USA","Western Ratsnake","Western Ratsnake","Reptilia",73888,2,0,"2017/06/08 3:45 AM EDT","6/8/17","black","2017-06-08",2017,6,8,196,15.8000001907349,1393
-97.77256027,30.26338079,6674986,3,3,"""3""(2),""4""(1)","1","1","""1""(3)",3,7.951759718,1.086522885,15.34533047,"7.423425804000544,1.0865228850016138,15.345330465999723","Pantherophis_obsoletus","Barton Hills, Austin, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2017/06/13 2:25 PM CDT","6/13/17","light_gray","2017-06-13",2017,6,13,157,19.9624996185303,825
-97.025043,30.384717,668222,3,3,"""3""(2),""U""(1)","1","1","""1""(2),""U""(1)",3,5.070936221,2.625260441,7.200838204,"7.20083820400032,2.625260440996499,5.386710017000041","Pantherophis_obsoletus","Lee County, TX","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"5/6/14 13:24","5/6/14","light_gray","2014-05-06",2014,5,6,122,19.7124996185303,901
-91.3478851,34.0210974,6694330,2,2,"""2""(2),""3""(1)","1","1","""1""(3)",3,2.918972522,2.440382462,3.692897897,"2.6236372060002395,3.6928978970099706,2.4403824620003434","Pantherophis_obsoletus","Arkansas Post National Memorial, 1741 Old Post Rd, Gillett, AR 72055, USA","Western Ratsnake","Western Ratsnake","Reptilia",73888,2,0,"2017/06/17 11:34 AM CDT","6/17/17","dark_gray","2017-06-17",2017,6,17,61,16.9291667938232,1310
-97.66935,30.57537833,6698297,4,4,"""4""(2)","1","1","""1""(2)",2,1.639146548,1.488194825,1.790098272,"1.7900982720002503,1.4881948249967536","Pantherophis_obsoletus","4332 Teravista Club Dr, Round Rock, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sat Jun 17 2017 14:17:17 GMT-0500 (CDT)","6/17/17","brown","2017-06-17",2017,6,17,271,19.1000003814697,850
-97.233553,28.707336,6705650,4,4,"""4""(2)","1","1","""1""(2)",2,2.386471557,2.273831701,2.499111413,"2.2738317009998354,2.499111413009814","Pantherophis_obsoletus","goliad county texas","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"6/17/17","6/17/17","brown","2017-06-17",2017,6,17,43,21.3791675567627,916
-99.387238,30.234919,6718769,4,4,"""3""(1),""4""(2)","1","1","""1""(3)",3,3.672376553,1.442981907,6.637125565,"2.937022185999922,1.4429819069919176,6.637125565000133","Pantherophis_obsoletus","Big Buck Circle, Mountain Home, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"Mon Jun 19 2017 08:47:36 GMT-0500 (CDT)","6/19/17","brown","2017-06-19",2017,6,19,656,17.9458332061768,691
-95.89053928,31.53852919,672203,3,3,"""3""(2)","1","1","""1""(2)",2,5.441486897,1.852838369,9.030135426,"9.030135426000015,1.8528383689990733","Pantherophis_obsoletus","75855, Oakwood, TX, US","Western Ratsnake","Western rat snake","Reptilia",73888,1,0,"Sun May 11 2014 10:45:53 GMT-0500 (CDT)","5/11/14","light_gray","2014-05-11",2014,5,11,81,18.8666667938232,1039
-95.227858,32.166658,672286,3,3,"""3""(2)","1","1","""1""(2)",2,4.434036257,2.418104314,6.449968201,"6.449968201000047,2.418104313997901","Pantherophis_obsoletus","21290 County Road 2182, Whitehouse, Texas, US","Western Ratsnake","Western rat snake","Reptilia",73888,2,0,"Sun May 11 2014 12:48:56 GMT-0500 (CDT)","5/11/14","light_gray","2014-05-11",2014,5,11,143,18.375,1096
-95.89232203,31.54450812,6722913,2,2,"""2""(2)","1","1","""1""(2)",2,9.995301112,6.92478329,13.06581893,"13.065818934999697,6.924783289985498","Pantherophis_obsoletus","Leon County, US-TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,1,"Wed Jun 07 2017 16:45:57 GMT-0500 (CDT)","6/7/17","dark_gray","2017-06-07",2017,6,7,104,18.7916660308838,1042
-97.43740082,33.03704326,6730323,4,4,"""4""(2)","1","1","""1""(2)",2,1.968752193,1.226672786,2.710831601,"2.7108316009998816,1.226672785996925","Pantherophis_obsoletus","Rhome, TX, USA","Western Ratsnake","Western Rat Snake","Reptilia",73888,3,0,"2017/06/18 5:12 AM CDT","6/18/17","brown","2017-06-18",2017,6,18,276,17.9208335876465,886
-97.467613,32.684175,673507,3,3,"""3""(2)","1","1","""1""(2)",2,3.276075635,2.570914817,3.981236453,"2.5709148169999025,3.981236453008023","Pantherophis_obsoletus","Benbrook, TX","Western Ratsnake","Texas Rat Snake","Reptilia",73888,2,0,"5/11/14 19:56","5/11/14","light_gray","2014-05-11",2014,5,11,218,18.5708332061768,826
-97.93173735,30.59642002,6735880,3,3,"""3""(2),""U""(1)","1","1","""1""(3)",3,7.745949779,2.544224264,14.05706431,"14.057064309999987,2.5442242639983306,6.636560762000045","Pantherophis_obsoletus","16312 Big Oak Cir, Leander, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Mon Jun 19 2017 15:36:32 GMT-0500 (CDT)","6/19/17","light_gray","2017-06-19",2017,6,19,319,18.7916660308838,823
-97.91160984,33.07533235,6744871,3,3,"""3""(2)","1","1","""1""(2)",2,2.929920122,1.977953461,3.881886784,"3.8818867840000166,1.9779534609988332","Pantherophis_obsoletus","Texas, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,1,0,"Sat Jun 17 2017 12:07:38 GMT-0500 (CDT)","6/17/17","light_gray","2017-06-17",2017,6,17,300,17.8541660308838,834
-95.05036608,29.53140847,6747734,3,3,"""3""(2),""U""(1)","1","1","""1""(3)",3,3.246952857,1.601287521,5.626994696,"1.6012875209999038,2.512576353008626,5.626994695999201","Pantherophis_obsoletus","South Shore Harbour Country Club, League City, TX, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,2,0,"Wed Jun 21 2017 17:32:57 GMT-0500 (CDT)","6/21/17","light_gray","2017-06-21",2017,6,21,8,20.7999992370605,1254
-93.45263181,38.6072683,6753078,1,1,"""1""(2)","4","4","""4""(2)",2,1.003012497,0.924964051,1.081060942,"1.0810609420004766,0.9249640510097379","Pantherophis_obsoletus","32408 Oxline Rd, Green Ridge, MO, US","Western Ratsnake","Western Rat Snake","Reptilia",73888,4,1,"Thu Jun 22 2017 07:34:49 GMT-0500 (CDT)","6/22/17","black","2017-06-22",2017,6,22,283,12.2791662216187,1036
